,LONGITUDE,LATITUDE,MUN_NAME,WARD_NAME
81720,-79.4589999036,43.673786418,former Toronto,Davenport
260150,-79.3945178924,43.7456510251,North York,Don Valley West
251683,-79.4102127717,43.7279616167,former Toronto,Eglinton-Lawrence
256968,-79.3972207607,43.7304668195,former Toronto,Don Valley West
448064,-79.2805221015,43.8178036274,Scarborough,Scarborough North
329679,-79.3270075518,43.6875921446,East York,Toronto-Danforth
279229,-79.3975336978,43.7823688046,North York,Willowdale
455183,-79.154206372,43.7887696159,Scarborough,Scarborough-Rouge Park
303051,-79.3249281834,43.6675141594,former Toronto,Toronto-Danforth
412333,-79.3008633426,43.8041952211,Scarborough,Scarborough-Agincourt
109037,-79.451441334,43.647875224,former Toronto,Parkdale-High Park
416447,-79.2657572372,43.7371993278,Scarborough,Scarborough Centre
39639,-79.5017455816,43.6004331596,Etobicoke,Etobicoke-Lakeshore
336920,-79.3081416638,43.6861393348,former Toronto,Beaches-East York
153400,-79.40293809,43.6699849262,former Toronto,University-Rosedale
304628,-79.3299565124,43.6735459726,former Toronto,Toronto-Danforth
112348,-79.4455302258,43.6509933795,former Toronto,Parkdale-High Park
257865,-79.4039155398,43.7500513494,North York,Don Valley West
40893,-79.4970966694,43.6081887006,Etobicoke,Etobicoke-Lakeshore
116900,-79.4323886648,43.6503867122,former Toronto,Davenport
435702,-79.3694120503,43.8026435606,North York,Don Valley North
59927,-79.5051153647,43.666348379,York,York South-Weston
364039,-79.2587846432,43.7035406336,Scarborough,Scarborough Southwest
17392,-79.5576154088,43.6579343426,Etobicoke,Etobicoke Centre
420507,-79.2418266886,43.7390717999,Scarborough,Scarborough Centre
409562,-79.2635236297,43.7136734768,Scarborough,Scarborough Southwest
298044,-79.3424058176,43.6607119536,former Toronto,Toronto-Danforth
402674,-79.32296234,43.7766877063,Scarborough,Scarborough-Agincourt
325762,-79.3379477118,43.6826566643,former Toronto,Toronto-Danforth
214487,-79.5507345556,43.7477990468,North York,Humber River-Black Creek
513767,-79.373424353,43.774677015,North York,Don Valley North
462032,-79.234900067,43.8212604208,Scarborough,Scarborough North
429133,-79.330906466,43.692333635,East York,Toronto-Danforth
304085,-79.3429132942,43.6765527524,former Toronto,Toronto-Danforth
381276,-79.3150625855,43.7388737629,North York,Don Valley East
148900,-79.3802811541,43.6540876814,former Toronto,Toronto Centre
449399,-79.2882241725,43.8091380147,Scarborough,Scarborough North
113552,-79.4351594769,43.6518532879,former Toronto,Davenport
43382,-79.49760336,43.6175438389,Etobicoke,Etobicoke-Lakeshore
44315,-79.5130463896,43.6268000022,Etobicoke,Etobicoke-Lakeshore
318362,-79.350238659,43.6963971144,East York,Toronto-Danforth
219703,-79.5073880405,43.7305670516,North York,York Centre
332833,-79.3326951036,43.6968486218,East York,Toronto-Danforth
109074,-79.443829265,43.646546321,former Toronto,Parkdale-High Park
119313,-79.4255069788,43.6554381034,former Toronto,Davenport
302251,-79.3264349948,43.6652848533,former Toronto,Toronto-Danforth
287532,-79.366965808,43.66317171,former Toronto,Toronto Centre
141989,-79.4123512237,43.6572092903,former Toronto,University-Rosedale
225187,-79.5000088351,43.7481661195,North York,York Centre
310346,-79.3111030576,43.679201853,former Toronto,Beaches-East York
326891,-79.3378892199,43.6842707117,East York,Toronto-Danforth
34278,-79.5606501657,43.7034927177,Etobicoke,Etobicoke North
265028,-79.4313343923,43.7742645352,North York,Willowdale
66570,-79.4819333757,43.6534725343,former Toronto,Parkdale-High Park
78934,-79.4650556451,43.670331006,former Toronto,York South-Weston
464557,-79.2126109762,43.7388443956,Scarborough,Scarborough-Guildwood
348578,-79.3049039435,43.6850777903,former Toronto,Beaches-East York
172641,-79.442170159,43.7030893556,York,Eglinton-Lawrence
60386,-79.5018915155,43.6629253956,York,Parkdale-High Park
57989,-79.4984467991,43.654815992,York,Parkdale-High Park
317307,-79.3525463598,43.6941190103,East York,Toronto-Danforth
372048,-79.2460372415,43.712216316,Scarborough,Scarborough Southwest
201379,-79.5920685686,43.7325778791,Etobicoke,Etobicoke North
104805,-79.4775203503,43.7118198553,North York,York South-Weston
231005,-79.4585626191,43.7216358241,North York,Eglinton-Lawrence
508250,-79.137101434,43.796787353,Scarborough,Scarborough-Rouge Park
193033,-79.3862314419,43.7040445579,former Toronto,Don Valley West
77890,-79.4596664784,43.6595223835,former Toronto,Parkdale-High Park
253255,-79.4100555486,43.7325790698,former Toronto,Eglinton-Lawrence
160090,-79.4406388555,43.6802527054,York,Davenport
131173,-79.42748532,43.6669710768,former Toronto,University-Rosedale
488364,-79.2271609565,43.801805584,Scarborough,Scarborough North
170257,-79.4299081844,43.6980346828,York,Toronto-St. Paul's
454530,-79.1837060327,43.7949156305,Scarborough,Scarborough-Rouge Park
142883,-79.413771493,43.65432713,former Toronto,University-Rosedale
394118,-79.3372072919,43.7991669119,North York,Don Valley North
32233,-79.531318689,43.694657492,Etobicoke,Etobicoke Centre
224652,-79.5247769764,43.7508038085,North York,Humber River-Black Creek
342445,-79.3188005393,43.7059452175,East York,Beaches-East York
38251,-79.5039562564,43.5981841854,Etobicoke,Etobicoke-Lakeshore
418551,-79.24771781,43.728806635,Scarborough,Scarborough Southwest
424956,-79.2365898859,43.7568927917,Scarborough,Scarborough Centre
154688,-79.3845667869,43.6643028611,former Toronto,Toronto Centre
173524,-79.4475506832,43.7037570348,York,Eglinton-Lawrence
350423,-79.2854226701,43.6804284392,former Toronto,Beaches-East York
160198,-79.4516488173,43.686704699,York,Davenport
369890,-79.3123821219,43.7606462957,Scarborough,Scarborough Centre
321937,-79.363212804,43.7049334865,East York,Don Valley West
472808,-79.218732174,43.7746211308,Scarborough,Scarborough-Guildwood
509320,-79.417057746,43.7300141,North York,Eglinton-Lawrence
217882,-79.522065799,43.726846834,North York,Humber River-Black Creek
443310,-79.3079336497,43.8155069055,Scarborough,Scarborough-Agincourt
506785,-79.226455095,43.808299188,Scarborough,Scarborough North
378372,-79.3715092118,43.757304879,North York,Don Valley West
161632,-79.4364489492,43.6808338455,York,Davenport
150686,-79.404821555,43.663121566,former Toronto,University-Rosedale
469080,-79.1857179474,43.7558568689,Scarborough,Scarborough-Guildwood
468484,-79.197536036,43.752686318,Scarborough,Scarborough-Guildwood
108458,-79.4506780855,43.6467664562,former Toronto,Parkdale-High Park
388632,-79.363668147,43.7779256483,North York,Don Valley North
52482,-79.5210041198,43.6397530833,Etobicoke,Etobicoke-Lakeshore
154152,-79.4092484188,43.6789860688,former Toronto,Toronto-St. Paul's
337081,-79.318485371,43.6901817622,East York,Beaches-East York
272391,-79.411271768,43.774576708,North York,Willowdale
248253,-79.4318133604,43.7432803123,North York,York Centre
386623,-79.164719277,43.796389528,Scarborough,Scarborough-Rouge Park
180410,-79.4012501057,43.6803661917,former Toronto,Toronto-St. Paul's
382833,-79.3399889696,43.7511504055,North York,Don Valley East
69309,-79.4547026173,43.6420572453,former Toronto,Parkdale-High Park
64373,-79.4751174211,43.6401774914,former Toronto,Parkdale-High Park
332855,-79.3290548602,43.6985015109,East York,Beaches-East York
380606,-79.3404454376,43.7392787078,North York,Don Valley East
332102,-79.3309019894,43.696508687,East York,Toronto-Danforth
64416,-79.4857964459,43.6470610202,former Toronto,Parkdale-High Park
133346,-79.419749385,43.6678377615,former Toronto,University-Rosedale
4872,-79.5485965991,43.5998661955,Etobicoke,Etobicoke-Lakeshore
77438,-79.4763437915,43.6772399091,York,York South-Weston
102778,-79.4598876874,43.6972504793,York,Eglinton-Lawrence
19361,-79.5302955294,43.6447786217,Etobicoke,Etobicoke-Lakeshore
439149,-79.3313568602,43.8167807089,Scarborough,Scarborough-Agincourt
78723,-79.45893476,43.6610674,former Toronto,Parkdale-High Park
264471,-79.4170975307,43.7691007125,North York,Willowdale
185287,-79.4081568208,43.6997150777,former Toronto,Toronto-St. Paul's
218656,-79.520901929,43.7281044021,North York,Humber River-Black Creek
103258,-79.4829698732,43.7087761772,North York,York South-Weston
404725,-79.292793948,43.7414060155,Scarborough,Scarborough Centre
384891,-79.3185504954,43.7467156731,North York,Don Valley East
72865,-79.4826764864,43.6626726969,York,Parkdale-High Park
88713,-79.4984403563,43.696032603,North York,York South-Weston
269501,-79.417530863,43.783709904,North York,Willowdale
98722,-79.4671334837,43.6854985444,York,York South-Weston
39308,-79.4980581157,43.603082556,Etobicoke,Etobicoke-Lakeshore
334648,-79.3213330203,43.687563288,former Toronto,Beaches-East York
260052,-79.3957422987,43.7443499615,North York,Don Valley West
120731,-79.4244869335,43.6549102355,former Toronto,Davenport
31348,-79.5383863099,43.6812979685,Etobicoke,Etobicoke Centre
112524,-79.4412608194,43.6548179138,former Toronto,Davenport
432513,-79.2807416413,43.8002120536,Scarborough,Scarborough North
143100,-79.4038459556,43.6522231467,former Toronto,University-Rosedale
482743,-79.1247703141,43.7889352908,Scarborough,Scarborough-Rouge Park
91342,-79.5075806492,43.7049711843,York,York South-Weston
477271,-79.1762654279,43.7653795841,Scarborough,Scarborough-Rouge Park
329323,-79.3297671475,43.6853614527,former Toronto,Toronto-Danforth
342071,-79.3091749318,43.7008494214,East York,Beaches-East York
287759,-79.3690458788,43.6595035247,former Toronto,Toronto Centre
52550,-79.5073792955,43.6445232305,Etobicoke,Etobicoke-Lakeshore
330450,-79.3381851652,43.6938049266,East York,Toronto-Danforth
425996,-79.3001371013,43.7642303836,Scarborough,Scarborough Centre
456977,-79.2845474634,43.8228978507,Scarborough,Scarborough North
56969,-79.5059653095,43.645347862,Etobicoke,Etobicoke-Lakeshore
273393,-79.3980464823,43.7804952874,North York,Willowdale
208796,-79.5745137501,43.7589690367,North York,Humber River-Black Creek
72230,-79.4611725092,43.6581325082,former Toronto,Parkdale-High Park
419045,-79.2369822754,43.7269192539,Scarborough,Scarborough Southwest
57552,-79.4953651363,43.6551495901,York,Parkdale-High Park
59666,-79.5196315781,43.6675106844,Etobicoke,Etobicoke Centre
187382,-79.4052127633,43.7019181892,former Toronto,Toronto-St. Paul's
78122,-79.4618145631,43.6638125138,former Toronto,Parkdale-High Park
426611,-79.2970108025,43.7732446464,Scarborough,Scarborough-Agincourt
131869,-79.4237127288,43.6668070557,former Toronto,University-Rosedale
145171,-79.3910752849,43.6403330615,former Toronto,Spadina-Fort York
495151,-79.493708224,43.627654533,Etobicoke,Etobicoke-Lakeshore
305697,-79.3280276752,43.6732387929,former Toronto,Toronto-Danforth
349566,-79.3045755209,43.680639806,former Toronto,Beaches-East York
58254,-79.4971912709,43.6588722465,York,Parkdale-High Park
156817,-79.3942946663,43.6744891411,former Toronto,University-Rosedale
114890,-79.4331841134,43.6421290886,former Toronto,Parkdale-High Park
330961,-79.3363440812,43.6933705936,East York,Toronto-Danforth
152178,-79.4144546589,43.6753817874,former Toronto,Toronto-St. Paul's
111522,-79.4473228571,43.652979526,former Toronto,Parkdale-High Park
47688,-79.500010042,43.6351871264,Etobicoke,Etobicoke-Lakeshore
57842,-79.4980177703,43.6541800499,York,Parkdale-High Park
118253,-79.4321116718,43.6590922809,former Toronto,Davenport
293444,-79.350816629,43.6690855457,former Toronto,Toronto-Danforth
150349,-79.405649501,43.6620086249,former Toronto,University-Rosedale
515355,-79.499519946,43.678131517,York,York South-Weston
257509,-79.4141677976,43.7589403726,North York,Willowdale
112064,-79.448737139,43.652799496,former Toronto,Parkdale-High Park
149064,-79.4142219836,43.6654629398,former Toronto,University-Rosedale
149875,-79.31060565,43.694917492,East York,Beaches-East York
412884,-79.306767798,43.81728772,Scarborough,Scarborough-Agincourt
321329,-79.3676545673,43.7093571015,East York,Don Valley West
78385,-79.4589930634,43.6637603352,former Toronto,Parkdale-High Park
430145,-79.2960569168,43.7919309371,Scarborough,Scarborough-Agincourt
525446,-79.552120698,43.662512479,Etobicoke,Etobicoke Centre
429983,-79.2945207965,43.7984518025,Scarborough,Scarborough-Agincourt
469941,-79.1835321326,43.7538748018,Scarborough,Scarborough-Guildwood
365934,-79.296622846,43.810175523,Scarborough,Scarborough-Agincourt
441554,-79.279735023,43.8094793452,Scarborough,Scarborough North
19936,-79.5322913966,43.6470232693,Etobicoke,Etobicoke-Lakeshore
48627,-79.493328085,43.626924474,Etobicoke,Etobicoke-Lakeshore
357086,-79.2618908683,43.6912020457,Scarborough,Scarborough Southwest
494498,-79.361446607,43.660249545,former Toronto,Toronto Centre
163463,-79.4370772407,43.6878752314,York,Toronto-St. Paul's
511584,-79.396545711,43.634176147,former Toronto,Spadina-Fort York
456632,-79.2723202575,43.8252749567,Scarborough,Scarborough North
228047,-79.4938901231,43.75534157,North York,Humber River-Black Creek
323071,-79.378809338,43.718780787,North York,Don Valley West
188357,-79.4129844526,43.7162645764,former Toronto,Eglinton-Lawrence
394601,-79.3349828521,43.794703109,North York,Don Valley North
210826,-79.558954086,43.735987577,Etobicoke,Etobicoke North
326071,-79.3403628699,43.6859312209,East York,Toronto-Danforth
233677,-79.458072252,43.7602255614,North York,York Centre
58476,-79.5203357005,43.6691043649,Etobicoke,Etobicoke Centre
117649,-79.4317919215,43.6498795755,former Toronto,Davenport
515392,-79.418409952,43.662998712,former Toronto,University-Rosedale
376852,-79.3636088547,43.743465293,North York,Don Valley West
339512,-79.3203936308,43.696368712,East York,Beaches-East York
71627,-79.456806888,43.655198068,former Toronto,Parkdale-High Park
226407,-79.5109025623,43.7531706038,North York,Humber River-Black Creek
202355,-79.5928898007,43.737269903,Etobicoke,Etobicoke North
237022,-79.4573939869,43.7825389761,North York,York Centre
409228,-79.2925052638,43.7350243795,Scarborough,Scarborough Centre
299235,-79.3403204984,43.6672598212,former Toronto,Toronto-Danforth
475434,-79.226590702,43.795620145,Scarborough,Scarborough North
259910,-79.4122556222,43.7585318906,North York,Willowdale
78072,-79.4621988758,43.6658870241,former Toronto,Parkdale-High Park
512533,-79.294253306,43.756716489,Scarborough,Scarborough Centre
465986,-79.2263596858,43.7503746296,Scarborough,Scarborough-Guildwood
471121,-79.2267614138,43.7672535725,Scarborough,Scarborough-Guildwood
421336,-79.2590472066,43.7406723099,Scarborough,Scarborough Centre
441334,-79.2846721805,43.8122642326,Scarborough,Scarborough North
279251,-79.4103916019,43.7954432717,North York,Willowdale
40720,-79.5000850914,43.6093296966,Etobicoke,Etobicoke-Lakeshore
215521,-79.5452774613,43.7488030886,North York,Humber River-Black Creek
9510,-79.5518645699,43.6358520662,Etobicoke,Etobicoke-Lakeshore
110518,-79.4395608714,43.6452078295,former Toronto,Parkdale-High Park
457642,-79.2786048395,43.8267878385,Scarborough,Scarborough North
476512,-79.1905787183,43.7715232586,Scarborough,Scarborough-Guildwood
345802,-79.3065256873,43.6791014149,former Toronto,Beaches-East York
105267,-79.462861927,43.7062580314,North York,Eglinton-Lawrence
325521,-79.273893694,43.702961613,Scarborough,Scarborough Southwest
156818,-79.3942882424,43.6745334561,former Toronto,University-Rosedale
159201,-79.448770511,43.6810616132,former Toronto,Davenport
294324,-79.3543981413,43.6735401629,former Toronto,Toronto-Danforth
287075,-79.378886963,43.6611652137,former Toronto,Toronto Centre
151156,-79.406635904,43.661973313,former Toronto,University-Rosedale
73089,-79.481391223,43.6653682915,former Toronto,Parkdale-High Park
20458,-79.5296384856,43.6570120672,Etobicoke,Etobicoke Centre
230302,-79.4863088284,43.7302828605,North York,York Centre
343199,-79.3052316465,43.6709776203,former Toronto,Beaches-East York
333761,-79.3118482106,43.6796551976,former Toronto,Beaches-East York
266061,-79.450691713,43.7859416933,North York,York Centre
443118,-79.316854624,43.8187763638,Scarborough,Scarborough-Agincourt
495291,-79.450565813,43.677510847,former Toronto,Davenport
373541,-79.371703807,43.73272197,North York,Don Valley West
425026,-79.2383216834,43.756452096,Scarborough,Scarborough Centre
220522,-79.5014323891,43.7202082556,North York,York Centre
127263,-79.4475747248,43.676712606,former Toronto,Davenport
271085,-79.3980741958,43.7626972653,North York,Willowdale
382385,-79.3418268511,43.7434567611,North York,Don Valley East
463122,-79.2259974361,43.7217725157,Scarborough,Scarborough Southwest
219661,-79.5024263009,43.7244829455,North York,York Centre
245346,-79.4239921085,43.7352850507,North York,Eglinton-Lawrence
174115,-79.4342848089,43.7093205152,North York,Eglinton-Lawrence
234169,-79.524277955,43.765598229,North York,Humber River-Black Creek
440330,-79.241881289,43.767708743,Scarborough,Scarborough-Guildwood
103642,-79.482012588,43.7026460717,North York,York South-Weston
149953,-79.4079470701,43.6647469454,former Toronto,University-Rosedale
131635,-79.4332922415,43.6672380252,former Toronto,Davenport
303658,-79.3380241092,43.6768156117,former Toronto,Toronto-Danforth
18099,-79.5477352374,43.6494031767,Etobicoke,Etobicoke Centre
68749,-79.4721734365,43.651765604,former Toronto,Parkdale-High Park
270923,-79.4180735299,43.7959860467,North York,Willowdale
295389,-79.355720624,43.6784237002,former Toronto,Toronto-Danforth
24864,-79.5908272982,43.6987817478,Etobicoke,Etobicoke North
155176,-79.3857682767,43.6671711903,former Toronto,Toronto Centre
4435,-79.543645663,43.6031027737,Etobicoke,Etobicoke-Lakeshore
47546,-79.5021041791,43.6258687021,Etobicoke,Etobicoke-Lakeshore
319658,-79.3771088351,43.7051313158,former Toronto,Don Valley West
17241,-79.5493528623,43.6473092133,Etobicoke,Etobicoke Centre
494378,-79.2954079534,43.8251007517,Scarborough,Scarborough North
17459,-79.5581488399,43.6496021814,Etobicoke,Etobicoke Centre
418456,-79.2481052182,43.7202323008,Scarborough,Scarborough Southwest
39309,-79.497927678,43.6030390045,Etobicoke,Etobicoke-Lakeshore
498979,-79.2305006384,43.8252091227,Scarborough,Scarborough-Rouge Park
56642,-79.5027633947,43.639514647,Etobicoke,Etobicoke-Lakeshore
372446,-79.2458429313,43.7077359754,Scarborough,Scarborough Southwest
84219,-79.5195766089,43.6865757856,Etobicoke,Etobicoke Centre
447867,-79.2714536465,43.8153357474,Scarborough,Scarborough North
90077,-79.5044551328,43.7041123623,York,York South-Weston
42627,-79.4939367952,43.6130267052,Etobicoke,Etobicoke-Lakeshore
118754,-79.4275888652,43.653208318,former Toronto,Davenport
95085,-79.4746786896,43.6872704553,York,York South-Weston
236078,-79.4609481868,43.7613796434,North York,York Centre
89386,-79.5230448282,43.7069381374,York,York South-Weston
72448,-79.4797130674,43.6619692364,former Toronto,Parkdale-High Park
314456,-79.3476700603,43.6820137102,former Toronto,Toronto-Danforth
63770,-79.4973613354,43.6793008162,York,York South-Weston
266609,-79.4215200773,43.7774210485,North York,Willowdale
329198,-79.3264735784,43.6843251747,former Toronto,Toronto-Danforth
523129,-79.47022458,43.639160313,former Toronto,Parkdale-High Park
502400,-79.1832411992,43.8103948883,Scarborough,Scarborough-Rouge Park
123849,-79.4426516021,43.6692341299,former Toronto,Davenport
272614,-79.405374079,43.771674021,North York,Willowdale
209079,-79.5740638688,43.7592967811,North York,Humber River-Black Creek
1605,-79.5272346904,43.5954627262,Etobicoke,Etobicoke-Lakeshore
445225,-79.2634612545,43.7882008775,Scarborough,Scarborough North
350610,-79.2874480783,43.6807003402,former Toronto,Beaches-East York
259670,-79.4016572783,43.7602925528,North York,Willowdale
18963,-79.5445579245,43.6539164784,Etobicoke,Etobicoke Centre
293536,-79.3498772583,43.6687703998,former Toronto,Toronto-Danforth
382213,-79.3191910681,43.7348803773,North York,Don Valley East
199144,-79.6045158863,43.7328658393,Etobicoke,Etobicoke North
386405,-79.3156842014,43.7563925483,North York,Don Valley East
5794,-79.5465089254,43.6037205306,Etobicoke,Etobicoke-Lakeshore
355872,-79.2939729511,43.6816510559,former Toronto,Beaches-East York
428331,-79.2946975349,43.7762052119,Scarborough,Scarborough-Agincourt
272455,-79.4052413518,43.774070904,North York,Willowdale
484455,-79.1418035852,43.7745244509,Scarborough,Scarborough-Rouge Park
16106,-79.5651514236,43.6714981191,Etobicoke,Etobicoke Centre
239337,-79.4586439636,43.7886614536,North York,York Centre
161013,-79.438412108,43.68368972,York,Davenport
425613,-79.2407612626,43.7587999579,Scarborough,Scarborough-Guildwood
278527,-79.409767235,43.7991759699,North York,Willowdale
151828,-79.4123392609,43.6734121615,former Toronto,University-Rosedale
264014,-79.435342792,43.7756311594,North York,Willowdale
136518,-79.423665072,43.671011444,former Toronto,University-Rosedale
505785,-79.335865201,43.794426324,North York,Don Valley North
337975,-79.3191549891,43.6919514679,East York,Beaches-East York
466813,-79.2001462899,43.7410104262,Scarborough,Scarborough-Guildwood
302925,-79.337515995,43.6730818361,former Toronto,Toronto-Danforth
422213,-79.2590451093,43.7547331462,Scarborough,Scarborough Centre
451684,-79.2873099676,43.8084487878,Scarborough,Scarborough North
412073,-79.3042339234,43.8083662759,Scarborough,Scarborough-Agincourt
229327,-79.4852792647,43.731051136,North York,York Centre
124508,-79.4375347007,43.6627719299,former Toronto,Davenport
321017,-79.3640054566,43.7058135217,East York,Don Valley West
168331,-79.4337096205,43.6854471769,York,Toronto-St. Paul's
332814,-79.318336196,43.6826957974,former Toronto,Beaches-East York
517867,-79.2170605636,43.8154924102,Scarborough,Scarborough-Rouge Park
270178,-79.4245637374,43.7928905074,North York,Willowdale
46266,-79.4988085811,43.62591174,Etobicoke,Etobicoke-Lakeshore
60716,-79.4982546841,43.6669297187,York,York South-Weston
302750,-79.3381890062,43.6732200394,former Toronto,Toronto-Danforth
189422,-79.4137506363,43.7105058918,former Toronto,Eglinton-Lawrence
425743,-79.2450111591,43.7533259599,Scarborough,Scarborough Centre
471549,-79.2236678566,43.7624216491,Scarborough,Scarborough-Guildwood
337708,-79.3103705795,43.6847199105,former Toronto,Beaches-East York
38437,-79.5020301343,43.5981119284,Etobicoke,Etobicoke-Lakeshore
130995,-79.4252914958,43.668097421,former Toronto,University-Rosedale
129752,-79.4275694516,43.6629427057,former Toronto,Davenport
435261,-79.2503998159,43.7676567458,Scarborough,Scarborough Centre
232048,-79.465485659,43.73453557,North York,York Centre
30287,-79.5567603334,43.6920983425,Etobicoke,Etobicoke Centre
45740,-79.5067465019,43.6190049557,Etobicoke,Etobicoke-Lakeshore
276131,-79.3889301833,43.7801508453,North York,Don Valley North
167330,-79.4289150415,43.684881596,York,Toronto-St. Paul's
296469,-79.3514739794,43.6736802324,former Toronto,Toronto-Danforth
191538,-79.3936923822,43.7080358571,former Toronto,Toronto-St. Paul's
358540,-79.293642327,43.7153681232,Scarborough,Scarborough Southwest
404817,-79.2969335777,43.7407477531,Scarborough,Scarborough Centre
77861,-79.4660477898,43.6650814806,former Toronto,Parkdale-High Park
132683,-79.4228113608,43.6620088461,former Toronto,University-Rosedale
169125,-79.4232588715,43.6829677272,York,Toronto-St. Paul's
300330,-79.3331865291,43.6602275095,former Toronto,Toronto-Danforth
450244,-79.2508048643,43.7908831801,Scarborough,Scarborough North
96556,-79.467027404,43.680877037,York,York South-Weston
441521,-79.2846175539,43.8151016791,Scarborough,Scarborough North
406502,-79.3045027739,43.7220942356,North York,Don Valley East
509147,-79.313630682,43.667668179,former Toronto,Beaches-East York
273471,-79.4019126111,43.7780920246,North York,Willowdale
57664,-79.4888129951,43.644294648,former Toronto,Parkdale-High Park
336489,-79.3130260869,43.6867808311,East York,Beaches-East York
41587,-79.4963044926,43.6061445281,Etobicoke,Etobicoke-Lakeshore
165322,-79.4439749716,43.6952292305,York,Toronto-St. Paul's
222033,-79.4916280413,43.7286865252,North York,York Centre
393563,-79.3408768838,43.7978643833,North York,Don Valley North
271757,-79.4003868806,43.7626847629,North York,Willowdale
67862,-79.4801405664,43.65792345,former Toronto,Parkdale-High Park
346050,-79.2923218597,43.6703658664,former Toronto,Beaches-East York
167884,-79.4252412804,43.6815634439,former Toronto,Toronto-St. Paul's
223916,-79.5094636066,43.745474311,North York,Humber River-Black Creek
510802,-79.49291626,43.75811886,North York,Humber River-Black Creek
394114,-79.3355397896,43.7967433892,North York,Don Valley North
80139,-79.4655445516,43.6699838191,former Toronto,York South-Weston
234697,-79.5104659945,43.7649021907,North York,Humber River-Black Creek
212987,-79.5320035138,43.7219534116,North York,Humber River-Black Creek
507783,-79.374898535,43.655460529,former Toronto,Toronto Centre
340568,-79.3149934087,43.6948644898,East York,Beaches-East York
408548,-79.3001763181,43.7372256887,Scarborough,Scarborough Centre
288427,-79.3649805357,43.6668761056,former Toronto,Toronto Centre
182509,-79.3940687404,43.6821693873,former Toronto,Toronto-St. Paul's
102070,-79.4582154277,43.6967437635,York,Eglinton-Lawrence
413703,-79.2730099269,43.7485192644,Scarborough,Scarborough Centre
145785,-79.3897107534,43.6536637994,former Toronto,Spadina-Fort York
464200,-79.2130145605,43.7398426547,Scarborough,Scarborough-Guildwood
77910,-79.4578141133,43.6609359459,former Toronto,Parkdale-High Park
106825,-79.453893898,43.71382502,North York,Eglinton-Lawrence
292961,-79.3501377928,43.6657764057,former Toronto,Toronto-Danforth
29486,-79.5486208655,43.6891543578,Etobicoke,Etobicoke Centre
138133,-79.412391545,43.643967074,former Toronto,Spadina-Fort York
261830,-79.4393616572,43.7683726655,North York,Willowdale
311958,-79.3730291092,43.6825086035,former Toronto,University-Rosedale
514811,-79.51557794,43.740542082,North York,Humber River-Black Creek
192590,-79.3975333912,43.7012747827,former Toronto,Toronto-St. Paul's
373578,-79.2341398233,43.7153155714,Scarborough,Scarborough Southwest
285438,-79.3514617469,43.6473116882,former Toronto,Toronto-Danforth
221494,-79.5031884098,43.7310527467,North York,York Centre
114813,-79.431861797,43.643621482,former Toronto,Parkdale-High Park
358155,-79.2836822544,43.7094889016,Scarborough,Scarborough Southwest
514206,-79.441428325,43.640348947,former Toronto,Parkdale-High Park
422393,-79.2640255638,43.759086356,Scarborough,Scarborough Centre
354129,-79.295895516,43.707368794,East York,Beaches-East York
471474,-79.2204214569,43.767336847,Scarborough,Scarborough-Guildwood
10956,-79.5791493829,43.6456029961,Etobicoke,Etobicoke Centre
409370,-79.2650805181,43.7146141505,Scarborough,Scarborough Southwest
398749,-79.271343466,43.7338813322,Scarborough,Scarborough Centre
6395,-79.5345718228,43.6055277803,Etobicoke,Etobicoke-Lakeshore
100103,-79.4611751757,43.680965124,former Toronto,Davenport
341567,-79.3159384496,43.7058136116,East York,Beaches-East York
503919,-79.1654676584,43.8058156637,Scarborough,Scarborough-Rouge Park
262498,-79.4518285082,43.7799583553,North York,York Centre
363525,-79.259144962,43.6998483527,Scarborough,Scarborough Southwest
52952,-79.5200533665,43.6404220198,Etobicoke,Etobicoke-Lakeshore
523131,-79.279748473,43.717487465,Scarborough,Scarborough Southwest
188302,-79.399417083,43.709118224,former Toronto,Eglinton-Lawrence
503233,-79.1729935648,43.8013349292,Scarborough,Scarborough-Rouge Park
114226,-79.427736987,43.643481231,former Toronto,Davenport
369623,-79.3166944026,43.7651317579,Scarborough,Scarborough Centre
421109,-79.2356216857,43.7352993382,Scarborough,Scarborough Southwest
220449,-79.5060104527,43.7282142786,North York,York Centre
485766,-79.1751059725,43.7718695363,Scarborough,Scarborough-Rouge Park
412132,-79.3078073831,43.8214205748,Scarborough,Scarborough-Agincourt
192065,-79.3949329682,43.7023028103,former Toronto,Toronto-St. Paul's
453461,-79.3062000959,43.7568581048,Scarborough,Scarborough Centre
14671,-79.5730154454,43.6608783641,Etobicoke,Etobicoke Centre
506408,-79.324986634,43.717283248,North York,Don Valley East
134709,-79.4322820547,43.6748212085,former Toronto,Davenport
164331,-79.450076815,43.6980259216,York,Eglinton-Lawrence
30425,-79.5474145778,43.6922990217,Etobicoke,Etobicoke Centre
218457,-79.5140874897,43.7260954821,North York,Humber River-Black Creek
431864,-79.2865202837,43.7957720243,Scarborough,Scarborough-Agincourt
7833,-79.5332945382,43.6085572239,Etobicoke,Etobicoke-Lakeshore
247210,-79.4425286738,43.7587968381,North York,York Centre
310059,-79.313339667,43.672069623,former Toronto,Beaches-East York
381191,-79.3260247789,43.7375733423,North York,Don Valley East
331087,-79.3369409747,43.6968674473,East York,Toronto-Danforth
390621,-79.368757196,43.787954262,North York,Don Valley North
